1649.93	0.765014	0.000161
1700.05	0.765836	0.000161
1800.02	0.767443	0.000161
1900.11	0.768944	0.000161
1949.99	0.76981	0.000161
1999.9	0.770746	0.000161
2050.12	0.77176	0.000161
2099.94	0.772592	0.000161
2150.04	0.77363	0.000161
2199.94	0.774719	0.000161
2250.11	0.775584	0.000161
2299.97	0.776704	0.000161
2349.96	0.777694	0.000161
2400.13	0.778789	0.000161
2449.98	0.779967	0.000161
2500.05	0.78088	0.000161
2549.97	0.782312	0.000161
2600.22	0.783476	0.000161
2649.96	0.784834	0.000161
2700.15	0.786066	0.000161
2750.05	0.787387	0.000161
2799.97	0.788552	0.000161
2850.06	0.789967	0.000161
2899.95	0.791265	0.000161
2950.09	0.79272	0.000161
2999.98	0.794193	0.000161
3050.09	0.795611	0.000161
3100.01	0.797159	0.000161
3149.95	0.798931	0.000161
3200.01	0.800276	0.000161
3250.06	0.801854	0.000161
3300.12	0.80359	0.000161
3349.95	0.805276	0.000161
3400.1	0.806821	0.000161
3450.02	0.808421	0.000161
3499.95	0.810432	0.000161
3550.02	0.812287	0.000161
3599.91	0.814029	0.000161
3650.09	0.815862	0.000161
3699.92	0.817803	0.000161
3750.14	0.819674	0.000161
3800.05	0.821745	0.000161
3850.15	0.823783	0.000161
3900.07	0.825673	0.000161
3949.96	0.827748	0.000161
4000.07	0.829943	0.000161
4049.99	0.832047	0.000161
4100.1	0.834335	0.000161
4149.99	0.836523	0.000161
4200.11	0.838813	0.000161
4250.04	0.841024	0.000161
4299.98	0.843456	0.000161
4350.11	0.845871	0.000161
4400.06	0.848212	0.000161
4450.07	0.850736	0.000161
4500.05	0.853388	0.000161
4550.1	0.85576	0.000161
4600.06	0.85844	0.000161
4649.87	0.861049	0.000161
4700.08	0.863898	0.000161
4750.03	0.866454	0.000161
4800.1	0.869378	0.000161
4849.98	0.872188	0.000161
4900.13	0.87514	0.000161
4950.11	0.878193	0.000161
5000.22	0.881052	0.000161
5050.06	0.884235	0.000161
5099.91	0.887312	0.000161
5150.07	0.890517	0.000161
5200.01	0.893455	0.000161
5250.07	0.896929	0.000161
5300.05	0.900212	0.000161
5350.13	0.903603	0.000161
5400.08	0.907017	0.000161
5449.99	0.910552	0.000161
5500.1	0.914097	0.000161
5550	0.917783	0.000161
5600.12	0.921474	0.000161
5650.01	0.925302	0.000161
5700.1	0.928962	0.000161
5750.03	0.93283	0.000161
5800.09	0.936841	0.000161
5850.06	0.940988	0.000161
5900	0.944897	0.000161
5950.07	0.949143	0.000161
5999.99	0.953268	0.000161
6050.16	0.957541	0.000161
6100.05	0.961922	0.000161
6150.12	0.966372	0.000161
6200.05	0.970704	0.000161
6249.96	0.975449	0.000161
6300.07	0.980202	0.000161
6350	0.984969	0.000161
6400.11	0.989809	0.000161
6450.05	0.994869	0.000161
6500.14	0.999998	0.000161
6550.09	1.00499	0.000161
6599.95	1.01029	0.000161
6650.1	1.01553	0.000161
6699.97	1.02091	0.000161
6750.09	1.02656	0.000161
6800.03	1.03207	0.000161
6850.14	1.03772	0.000161
6900.07	1.0433	0.000161
6950.19	1.04958	0.000161
7000.02	1.05543	0.000161
7049.94	1.06163	0.000161
7100.1	1.06806	0.000161
7150.01	1.07425	0.000161
7200.14	1.08091	0.000161
7250.02	1.08752	0.000161
7300.17	1.09421	0.000161
7350.07	1.10116	0.000161
7400.01	1.10812	0.000161
7450.08	1.11536	0.000161
7500	1.12249	0.000161
7550.13	1.13009	0.000161
7600	1.13781	0.000161
7650.16	1.14566	0.000161
7699.99	1.1534	0.000161
7749.98	1.16161	0.000161
7800.09	1.16996	0.000161
7850.03	1.17813	0.000161
7900.09	1.18703	0.000161
7950	1.19549	0.000161
8000.11	1.20452	0.000161
8050.09	1.21387	0.000161
8100.12	1.22314	0.000161
8150.07	1.23267	0.000161
8199.97	1.24245	0.000161
8250.15	1.25236	0.000161
8300.04	1.26251	0.000161
8350.1	1.27308	0.000161
8400.03	1.28365	0.000161
8450.12	1.2948	0.000161
8500.09	1.30556	0.000161
8549.97	1.31709	0.000161
8600.12	1.32868	0.000161
8650.01	1.34081	0.000161
8700.18	1.35275	0.000161
8750.03	1.36566	0.000161
8800.15	1.3785	0.000161
8850.07	1.39138	0.000161
8900.22	1.40504	0.000161
8950.06	1.41886	0.000161
8999.96	1.43287	0.000161
9050.12	1.4474	0.000161
9099.99	1.4623	0.000161
9150.22	1.47734	0.000161
9200.07	1.49309	0.000161
9250.17	1.50914	0.000161
9300.14	1.52509	0.000161
9350.04	1.54239	0.000161
9400.15	1.55959	0.000161
9450.02	1.57728	0.000161
9500.13	1.5958	0.000161
9550.02	1.61397	0.000161
9600.2	1.63355	0.000161
9650.09	1.65317	0.000161
9699.95	1.67353	0.000161
9750.11	1.69458	0.000161
9800.05	1.71616	0.000161
9850.19	1.73824	0.000161
9900.04	1.76101	0.000161
9950.17	1.78432	0.000161
10000.1	1.80847	0.000161
10050.2	1.83335	0.000161
10100.1	1.85907	0.000161
10150	1.88542	0.000161
10200.1	1.91216	0.000161
10250	1.94024	0.000161
10300.1	1.96886	0.000161
10350.1	1.99871	0.000161
10400.2	2.02916	0.000161
10450.1	2.06048	0.000161
10500	2.09312	0.000161
10550.1	2.12647	0.000161
10600.1	2.1611	0.000161
10650.2	2.19618	0.000161
10700.1	2.23241	0.000161
10750.2	2.26976	0.000161
10800.1	2.30844	0.000161
10850	2.34806	0.000161
10900.1	2.38818	0.000161
10950	2.43017	0.000161
10950	2.43075	0.000161
11050.1	2.51698	0.000161
11100.2	2.56172	0.000161
