9200.21	1.4871	0.000161		
9250.3	1.50418	0.000161		
9300.2	1.52013	0.000161		
9350.3	1.53865	0.000161		
9400.21	1.55589	0.000161		
9450.11	1.57441	0.000161		
9500.27	1.59503	0.000161		
9550.16	1.61291	0.000161		
9600.31	1.63385	0.000161		
9650.24	1.65398	0.000161		
9700.35	1.67412	0.000161		
9750.24	1.6957	0.000161		
9800.15	1.71874	0.000161		
9850.26	1.74193	0.000161		
9900.23	1.76545	0.000161		
9950.28	1.79235	0.000161		
10000.2	1.81458	0.000161		
10050.3	1.84148	0.000161		
10100.2	1.86903	0.000161		
10150.2	1.8969	0.000161		
10200.3	1.92605	0.000161		
10250.3	1.95795	0.000161		
10300.3	1.98694	0.000161		
10350.2	2.0198	0.000161		
10400.3	2.05363	0.000161		
10450.2	2.08729	0.000161		
10500.4	2.11774	0.000161		
10550.2	2.15511	0.000161		
10600.2	2.19925	0.000161		
10650.3	2.23919	0.000161		
10700.2	2.28108	0.000161		
10750.3	2.31136	0.000161		
10800.2	2.36709	0.000161		
10850.3	2.41236	0.000161		
10900.3	2.44667	0.000161		
10950.2	2.50852	0.000161		
11000.3	2.56023	0.000161		
11050.2	2.60984	0.000161		
11100.3	2.65946	0.000161		
11150.2	2.70746	0.000161		
11200.3	2.77366	0.000161		
11250.2	2.82924	0.000161		
11300.2	2.8869	0.000161		
11350.3	2.94506	0.000161		
11400.2	3.00288	0.000161		
11450.2	3.06071	0.000161		
11500.2	3.11918	0.000161		
11550.3	3.18491	0.000161		
11600.2	3.22953	0.000161		
11650.3	3.28784	0.000161		
11700.3	3.34196	0.000161		
11750.1	3.389	0.000161		
11800.3	3.46293	0.000161		
11850.2	3.50578	0.000161		
11900.3	3.53413	0.000161		
11950.2	3.5794	0.000161		
12000.3	3.62047	0.000161		
12050.3	3.65833	0.000161		
12100.2	3.69522	0.000161		
12150.3	3.65946	0.000161		
12200.2	3.67105	0.000161		
12250.3	3.79396	0.000161		
12300.3	3.81055	0.000161		
12350.3	3.81748	0.000161		
12400.3	3.81248	0.000161		
12450.3	3.79863	0.000161		
12500.3	3.7756	0.000161		
12550.2	3.74451	0.000161		
12600.3	3.7052	0.000161		
12650.2	3.65945	0.000161		
12700.3	3.61113	0.000161		
12750.3	3.55137	0.000161		
12800.3	3.49483	0.000161		
12850.3	3.4283	0.000161		
12900.2	3.3621	0.000161		
12950.2	3.29589	0.000161		
13000.3	3.23758	0.000161		
13050.3	3.17766	0.000161		
13100.2	3.11854	0.000161		
13150.4	3.0583	0.000161		
13200.3	3.00707	0.000161		
13250.2	2.96052	0.000161		
13300.2	2.91445	0.000161		
13350.2	2.86403	0.000161		
13400.3	2.81184	0.000161		
13450.2	2.76094	0.000161		
13500.3	2.71358	0.000161		
13550.2	2.66364	0.000161		
13600.4	2.61468	0.000161		
13650.3	2.56522	0.000161		
13700.2	2.51609	0.000161		
13750.3	2.46713	0.000161		
13800.2	2.4188	0.000161		
13850.3	2.32795	0.000161		
13900.3	2.32505	0.000161		
13950.4	2.27866	0.000161		
14000.3	2.23227	0.000161		
14050.2	2.18974	0.000161		
14100.3	2.14786	0.000161		
14150.2	2.07392	0.000161		
14200.3	2.06345	0.000161		
14250.2	2.02238	0.000161		
14300.3	1.97824	0.000161		
14350.3	1.94425	0.000161		
14400.1	1.90704	0.000161		
14450.3	1.87144	0.000161		
14500.2	1.83617	0.000161		
14550.3	1.78704	0.000161		
14600.2	1.75675	0.000161		
14650.3	1.73308	0.000161		
14700.2	1.69329	0.000161		
14750.3	1.66961	0.000161		
14800.3	1.63981	0.000161		
14850.2	1.60936	0.000161		
14900.3	1.58391	0.000161		
14950.2	1.55315	0.000161		
15000.3	1.52447	0.000161		
15050.3	1.50353	0.000161		
15100.4	1.47696	0.000161		
15150.3	1.45022	0.000161		
15200.2	1.42895	0.000161		
15250.3	1.40527	0.000161		
15300.2	1.38482	0.000161		
15350.3	1.36307	0.000161		
15400.3	1.33826	0.000161		
15450.3	1.32119	0.000161		
15500.3	1.3017	0.000161		
15550.4	1.27883	0.000161		
15600.3	1.26127	0.000161		
15650.2	1.24081	0.000161		
15700.4	1.22084	0.000161		
15750.2	1.20312	0.000161		
15800.4	1.1862	0.000161		
15850.3	1.16897	0.000161		
15900.4	1.15479	0.000161		
15950.2	1.14046	0.000161		
16000.2	1.12693	0.000161		
16050.3	1.10985	0.000161		
16100.2	1.09487	0.000161		
16150.3	1.07635	0.000161		
16200.2	1.05927	0.000161		
16250.3	1.04526	0.000161		
16300.3	1.03124	0.000161		
16350.2	1.01787	0.000161		
16400.3	1.00418	0.000161		
16450.2	0.990973	0.000161		
16500.3	0.987429	0.000161		
16550.2	0.972126	0.000161		
16600.3	0.952635	0.000161		
16650.4	0.925735	0.000161		
16700.4	0.929601	0.000161		
16750.2	0.920419	0.000161		
16800.2	0.913332	0.000161		
16850.3	0.904794	0.000161		
16900.3	0.894002	0.000161		
16950.4	0.880149	0.000161		
17000.3	0.866779	0.000161		
17050.4	0.853248	0.000161		
17100.3	0.842617	0.000161		
17150.2	0.833596	0.000161		
17200.3	0.823448	0.000161		
17250.2	0.815233	0.000161		
17300.4	0.805085	0.000161		
17350.3	0.795903	0.000161		
17400.4	0.786722	0.000161		
17450.3	0.778023	0.000161		
17500.2	0.767875	0.000161		
17550.3	0.761271	0.000161		
17600.2	0.752894	0.000161		
17650.3	0.751445	0.000161		
17700.3	0.736625	0.000161		
17750.4	0.729215	0.000161		
17800.3	0.722289	0.000161		
17850.3	0.716168	0.000161		
17900.3	0.707792	0.000161		
17950.2	0.700704	0.000161		
18000.3	0.693939	0.000161		
18050.2	0.688462	0.000161		
18100.4	0.677186	0.000161		
18150.3	0.674609	0.000161		
18200.4	0.666877	0.000161		
18250.3	0.658984	0.000161		
18300.2	0.651574	0.000161		
18350.3	0.643842	0.000161		
18400.3	0.64207	0.000161		
18450.4	0.637399	0.000161		
18500.3	0.629989	0.000161		
18550.4	0.623868	0.000161		
18600.3	0.617264	0.000161		
18650.2	0.609693	0.000161		
18700.3	0.603089	0.000161		
18750.2	0.591008	0.000161		
18800.3	0.590202	0.000161		
18850.3	0.584887	0.000161		
18900.4	0.579249	0.000161		
18950.3	0.574255	0.000161		
19000.4	0.569584	0.000161		
19050.4	0.563141	0.000161		
19100.3	0.559919	0.000161		
19150.3	0.554764	0.000161		
19200.2	0.550093	0.000161		
19250.3	0.544938	0.000161		
19300.2	0.539784	0.000161		
19350.3	0.536401	0.000161		
19400.3	0.531891	0.000161		
19450.3	0.527542	0.000161		
19500.3	0.52287	0.000161		
19550.2	0.517877	0.000161		
19600.4	0.512883	0.000161		
19650.2	0.507729	0.000161		
19700.4	0.504346	0.000161		
19750.3	0.499513	0.000161		
19800.4	0.495486	0.000161		
19850.3	0.490815	0.000161		
19900.3	0.486627	0.000161		
19950.3	0.482761	0.000161		
20000.3	0.457632	0.000161		
20050.4	0.475995	0.000161		
20100.3	0.473096	0.000161		
20150.4	0.470519	0.000161		
20200.2	0.466653	0.000161		
20250.1	0.463431	0.000161		
20300.3	0.459887	0.000161		
20350.2	0.456666	0.000161		
20400.4	0.452155	0.000161		
20450.4	0.448289	0.000161		
20500.4	0.44394	0.000161		
20550.3	0.440558	0.000161		
20600.2	0.436531	0.000161		
20650.4	0.432987	0.000161		
20700.3	0.428799	0.000161		
20750.3	0.425094	0.000161		
20800.3	0.421872	0.000161		
20850.4	0.418651	0.000161		
20900.2	0.415268	0.000161		
20950.5	0.412529	0.000161		
21000.3	0.409791	0.000161		
21050.2	0.405442	0.000161		
21100.4	0.403509	0.000161		
21150.2	0.401576	0.000161		
21200.4	0.398837	0.000161		
21250.3	0.395455	0.000161		
21300.4	0.39175	0.000161		
21350.3	0.389495	0.000161		
21400.2	0.387401	0.000161		
21450.3	0.385468	0.000161		
21500.2	0.383213	0.000161		
21550.4	0.380635	0.000161		
21600.3	0.378541	0.000161		
21650.4	0.376447	0.000161		
21700.3	0.37387	0.000161		
21750.2	0.371454	0.000161		
21800.4	0.369037	0.000161		
21850.3	0.36646	0.000161		
21900.4	0.3634	0.000161		
21950.2	0.360661	0.000161		
