10500.1	1.38227	0.000161
10550.1	1.41657	0.000161
10600	1.45144	0.000161
10650.1	1.4875	0.000161
10700.1	1.5242	0.000161
10750.2	1.56189	0.000161
10800.1	1.60118	0.000161
10850	1.64116	0.000161
10900.1	1.68203	0.000161
10950.1	1.72425	0.000161
11000.1	1.76765	0.000161
11050.1	1.81186	0.000161
11100.2	1.85693	0.000161
11150.1	1.90341	0.000161
11200.2	1.95022	0.000161
11250	1.99753	0.000161
11300	2.04636	0.000161
11350.1	2.09493	0.000161
11400	2.14459	0.000161
11450.1	2.19493	0.000161
11500.1	2.24518	0.000161
11550.1	2.29551	0.000161
11600.1	2.34551	0.000161
11650	2.39542	0.000161
11700.2	2.44513	0.000161
11750	2.49383	0.000161
11800.1	2.54111	0.000161
11850	2.58777	0.000161
11900.2	2.63292	0.000161
11950.1	2.6761	0.000161
12000.2	2.71705	0.000161
12050.1	2.75637	0.000161
12100.1	2.79308	0.000161
12150.1	2.8273	0.000161
12200.1	2.85858	0.000161
12250.1	2.8867	0.000161
12300.1	2.91223	0.000161
12350.2	2.93518	0.000161
12400.1	2.95467	0.000161
12450	2.97109	0.000161
12500.1	2.98435	0.000161
12550	2.99444	0.000161
12600.2	3.00264	0.000161
12650.1	3.00681	0.000161
12700.1	3.00838	0.000161
12750.1	3.00805	0.000161
12800	3.00483	0.000161
12850.1	2.99906	0.000161
12900.1	2.99158	0.000161
12950.1	2.98124	0.000161
13000.1	2.96954	0.000161
13050.1	2.9558	0.000161
13100.1	2.94096	0.000161
13150.3	2.92459	0.000161
13200.1	2.9065	0.000161
13250	2.88754	0.000161
13300.1	2.86693	0.000161
13350.2	2.8462	0.000161
13400.1	2.82464	0.000161
13450.2	2.80169	0.000161
13500.1	2.77866	0.000161
13550.2	2.75459	0.000161
13600.1	2.7305	0.000161
13650.2	2.70627	0.000161
13700.1	2.68138	0.000161
13750.2	2.6572	0.000161
13800.1	2.63224	0.000161
13850.2	2.60618	0.000161
13900.2	2.58212	0.000161
13950	2.55669	0.000161
14000.2	2.53174	0.000161
14050	2.50647	0.000161
14100.2	2.48245	0.000161
14150	2.45755	0.000161
14200.3	2.43295	0.000161
14250.1	2.40916	0.000161
14300.1	2.38522	0.000161
14350.1	2.36221	0.000161
14400	2.3386	0.000161
14450.1	2.3156	0.000161
14500.1	2.29326	0.000161
14550.2	2.27073	0.000161
14600.1	2.24875	0.000161
14650.2	2.22737	0.000161
14700.1	2.20615	0.000161
14750	2.18481	0.000161
14800.1	2.16446	0.000161
14850.1	2.14461	0.000161
14900.2	2.12449	0.000161
14950.1	2.1052	0.000161
15000.2	2.08549	0.000161
15050.1	2.06693	0.000161
15100.3	2.04783	0.000161
15150.2	2.03027	0.000161
15200	2.0121	0.000161
15250.1	1.99458	0.000161
15300.1	1.97748	0.000161
15350.2	1.96033	0.000161
15400.2	1.94402	0.000161
15450.2	1.92772	0.000161
15500.2	1.91173	0.000161
15550.1	1.89596	0.000161
15600.1	1.88075	0.000161
15650.1	1.86551	0.000161
15700.3	1.85096	0.000161
15750.1	1.8368	0.000161
15800.2	1.82214	0.000161
15850.1	1.80814	0.000161
15900.1	1.79466	0.000161
15950.1	1.78115	0.000161
16000.1	1.76808	0.000161
16050.2	1.75502	0.000161
16100.1	1.74236	0.000161
16150.2	1.73002	0.000161
16200.2	1.71801	0.000161
16250.2	1.70583	0.000161
16300.1	1.69446	0.000161
16350.1	1.68302	0.000161
16400.2	1.6716	0.000161
16450.1	1.66023	0.000161
16500.2	1.64993	0.000161
16550.1	1.63927	0.000161
16600.2	1.6287	0.000161
16650.1	1.61832	0.000161
16700.1	1.60841	0.000161
16750.2	1.5988	0.000161
16800.1	1.58912	0.000161
16800.1	1.58883	0.000161
16900.1	1.57041	0.000161
16950.2	1.56048	0.000161
